station,year,month,tmax,tmin,rain,sun
malinhead,1999,11,10.8,7.1,153.5,36.0
malinhead,1999,12,8.4,3.5,245.0,28.7
malinhead,2000,1,8.5,4.7,99.9,26.0
malinhead,2000,2,9.1,3.9,131.3,57.7
malinhead,2000,3,9.5,5.6,64.9,74.6
malinhead,2000,4,9.6,4.6,79.3,149.1
malinhead,2000,5,13.0,7.3,38.5,278.7
malinhead,2000,6,15.1,10.3,43.6,155.0
malinhead,2000,7,16.1,12.0,46.2,180.1
malinhead,2000,8,17.4,12.0,99.5,197.5
malinhead,2000,9,15.8,11.0,176.0,109.6
malinhead,2000,10,12.3,7.7,170.7,78.8
malinhead,2000,11,9.3,5.2,104.9,33.3
malinhead,2000,12,8.2,4.7,121.1,42.9
malinhead,2001,1,6.7,2.7,61.5,77.7
malinhead,2001,2,7.4,2.9,86.5,88.7
malinhead,2001,3,7.5,3.1,29.4,125.0
malinhead,2001,4,9.7,4.9,54.2,152.0
malinhead,2001,5,14.2,8.4,34.2,221.9
malinhead,2001,6,14.1,9.9,59.0,135.8
malinhead,2001,7,15.8,11.4,72.6,137.6
malinhead,2001,8,17.2,12.3,84.6,164.0
malinhead,2001,9,15.1,11.3,60.3,118.0
malinhead,2001,10,14.6,10.4,94.1,71.1
malinhead,2001,11,11.3,7.3,121.8,23.1
malinhead,2001,12,9.1,4.1,98.5,56.6
malinhead,2002,1,9.3,5.3,86.9,49.1
malinhead,2002,2,9.1,4.0,168.9,59.1
malinhead,2002,3,10.3,5.2,74.3,122.5
malinhead,2002,4,11.6,5.7,69.2,164.8
malinhead,2002,5,13.3,7.8,85.9,182.6
malinhead,2002,6,15.0,10.3,107.7,165.7
malinhead,2002,7,15.3,11.2,76.2,155.2
malinhead,2002,8,16.7,12.4,53.7,125.9
malinhead,2002,9,16.1,11.0,60.0,147.1
malinhead,2002,10,12.1,8.1,145.0,76.0
malinhead,2002,11,10.8,7.0,88.6,54.4
malinhead,2002,12,8.3,5.2,46.1,41.2
malinhead,2003,1,8.1,4.3,86.4,56.3
malinhead,2003,2,8.1,3.4,47.4,94.0
malinhead,2003,3,11.1,4.6,39.8,153.2
malinhead,2003,4,12.5,6.8,37.1,181.6
malinhead,2003,5,13.0,7.7,104.6,158.4
malinhead,2003,6,16.5,10.9,70.1,195.1
malinhead,2003,7,17.7,12.8,94.4,122.4
malinhead,2003,8,17.8,12.9,23.3,191.7
malinhead,2003,9,16.1,10.6,73.2,92.1
malinhead,2003,10,12.3,8.3,65.9,96.3
malinhead,2003,11,11.1,6.4,99.2,59.8
malinhead,2003,12,9.0,4.5,100.9,33.2
malinhead,2004,1,8.6,4.8,155.0,28.2
malinhead,2004,2,8.6,3.7,49.8,93.8
malinhead,2004,3,9.5,4.5,53.8,142.8
malinhead,2004,4,11.3,6.6,74.8,150.9
malinhead,2004,5,13.2,8.1,35.3,206.3
malinhead,2004,6,15.6,11.0,107.6,152.2
malinhead,2004,7,16.4,11.4,99.3,155.6
malinhead,2004,8,17.8,13.2,80.2,143.5
malinhead,2004,9,16.0,11.3,136.7,99.1
malinhead,2004,10,11.9,7.8,112.0,87.3
malinhead,2004,11,10.6,7.6,94.6,25.1
malinhead,2004,12,9.8,5.5,142.2,29.1
malinhead,2005,1,9.5,5.2,138.9,31.1
malinhead,2005,2,7.8,4.3,75.2,65.2
malinhead,2005,3,10.2,6.3,63.9,107.2
malinhead,2005,4,10.9,5.8,80.3,161.3
malinhead,2005,5,12.5,6.9,77.4,203.4
malinhead,2005,6,15.6,11.3,83.1,124.0
malinhead,2005,7,16.2,12.1,24.3,100.9
malinhead,2005,8,16.8,12.3,128.0,135.1
malinhead,2005,9,16.9,11.6,93.2,99.5
malinhead,2005,10,14.3,9.6,110.0,75.4
malinhead,2005,11,10.4,5.5,101.8,70.3
malinhead,2005,12,9.2,5.1,110.0,30.0
malinhead,2006,1,8.4,4.1,67.6,49.5
malinhead,2006,2,8.3,4.0,39.8,98.8
malinhead,2006,3,8.5,4.1,108.0,94.4
malinhead,2006,4,10.6,5.4,69.4,174.6
malinhead,2006,5,13.3,7.8,73.9,232.1
malinhead,2006,6,16.7,11.0,63.3,194.5
malinhead,2006,7,19.1,13.0,71.7,169.5
malinhead,2006,8,16.8,12.7,62.0,117.6
malinhead,2006,9,17.9,11.8,122.8,106.2
malinhead,2006,10,14.8,10.1,127.3,94.0
malinhead,2006,11,10.9,6.4,168.1,50.9
malinhead,2006,12,9.4,5.0,183.0,47.7
malinhead,2007,1,9.5,5.3,165.3,35.0
malinhead,2007,2,9.0,4.5,68.4,72.3
malinhead,2007,3,10.1,4.4,60.6,134.4
malinhead,2007,4,13.6,7.3,32.6,190.1
malinhead,2007,5,13.4,8.1,101.8,250.5
malinhead,2007,6,15.6,11.0,83.3,201.6
malinhead,2007,7,16.1,11.6,98.3,211.6
malinhead,2007,8,16.2,12.2,92.4,120.2
malinhead,2007,9,15.5,11.1,80.4,107.0
malinhead,2007,10,14.7,10.3,73.0,95.7
malinhead,2007,11,11.7,7.9,101.1,14.9
malinhead,2007,12,9.4,4.9,114.4,33.4
malinhead,2008,1,8.6,4.3,188.8,25.8
malinhead,2008,2,9.5,4.2,89.0,88.5
malinhead,2008,3,8.8,4.2,140.5,106.4
malinhead,2008,4,10.5,5.7,49.4,201.9
malinhead,2008,5,14.7,9.2,15.1,264.5
malinhead,2008,6,15.4,10.1,74.6,173.0
malinhead,2008,7,17.0,12.5,126.0,136.7
malinhead,2008,8,16.9,12.8,123.2,102.4
malinhead,2008,9,15.3,10.8,87.8,106.9
malinhead,2008,10,12.4,7.6,146.9,84.7
malinhead,2008,11,10.1,6.4,115.6,37.1
malinhead,2008,12,8.4,3.6,85.7,45.1
malinhead,2009,1,7.8,2.9,98.8,55.4
malinhead,2009,2,8.2,4.3,40.4,55.2
malinhead,2009,3,10.1,5.0,87.6,112.7
malinhead,2009,4,12.0,6.6,94.7,158.4
malinhead,2009,5,13.7,7.8,95.2,221.4
malinhead,2009,6,16.1,10.6,47.7,280.8
malinhead,2009,7,17.7,12.2,72.2,194.5
malinhead,2009,8,17.4,12.1,170.9,133.3
malinhead,2009,9,15.5,11.0,71.0,118.1
malinhead,2009,10,13.8,9.9,108.6,71.3
malinhead,2009,11,10.7,5.9,227.6,58.3
malinhead,2009,12,7.3,3.1,57.0,45.8
malinhead,2010,1,6.6,2.5,68.3,54.1
malinhead,2010,2,6.2,1.8,85.4,93.7
malinhead,2010,3,8.9,3.4,83.5,129.3
malinhead,2010,4,11.4,5.9,51.9,171.9
malinhead,2010,5,12.7,7.9,50.7,215.9
malinhead,2010,6,16.7,11.0,24.8,185.2
malinhead,2010,7,16.8,12.5,136.0,117.8
malinhead,2010,8,16.2,11.8,64.4,165.9
malinhead,2010,9,16.2,11.7,144.1,116.3
malinhead,2010,10,13.5,8.2,68.5,110.8
malinhead,2010,11,8.9,4.8,115.6,45.4
malinhead,2010,12,6.1,1.9,69.2,57.6
malinhead,2011,1,7.4,2.7,89.6,
malinhead,2011,2,9.4,3.8,105.5,
malinhead,2011,3,9.5,4.2,59.0,
malinhead,2011,4,14.0,7.3,66.2,
malinhead,2011,5,13.7,8.4,100.4,
malinhead,2011,6,14.5,8.8,84.5,
malinhead,2011,7,16.4,10.9,49.9,
malinhead,2011,8,16.1,10.7,79.0,
malinhead,2011,9,16.3,11.1,133.0,
malinhead,2011,10,13.6,9.1,177.1,
malinhead,2011,11,12.3,7.3,103.7,
malinhead,2011,12,9.0,4.6,184.2,
malinhead,2012,1,8.7,4.5,134.7,
malinhead,2012,2,9.2,5.8,68.1,
malinhead,2012,3,12.2,6.3,29.8,
malinhead,2012,4,10.0,4.8,46.3,
malinhead,2012,5,13.2,7.6,50.7,
malinhead,2012,6,14.0,9.2,141.1,
malinhead,2012,7,15.4,10.6,91.4,
malinhead,2012,8,17.9,12.4,87.3,
malinhead,2012,9,15.0,10.2,139.2,
malinhead,2012,10,11.9,7.4,123.5,
malinhead,2012,11,9.5,5.2,87.4,
malinhead,2012,12,8.5,3.7,149.3,
malinhead,2013,1,7.8,3.6,140.9,
malinhead,2013,2,7.5,2.8,74.1,
malinhead,2013,3,6.0,2.2,61.7,
malinhead,2013,4,9.8,4.2,61.6,
malinhead,2013,5,12.2,6.7,102.5,
malinhead,2013,6,15.5,9.8,85.5,
malinhead,2013,7,18.6,12.6,56.6,
malinhead,2013,8,17.4,12.2,92.6,
malinhead,2013,9,15.8,11.0,69.7,
malinhead,2013,10,14.1,10.0,103.8,
malinhead,2013,11,9.7,5.7,116.0,
malinhead,2013,12,9.6,5.0,178.6,
malinhead,2014,1,7.6,3.5,162.2,
malinhead,2014,2,8.2,3.8,189.9,
malinhead,2014,3,9.6,4.7,71.6,
malinhead,2014,4,12.7,6.8,33.4,
malinhead,2014,5,13.4,8.6,86.8,
malinhead,2014,6,15.7,10.9,48.6,
malinhead,2014,7,18.5,12.8,86.0,
malinhead,2014,8,16.4,11.7,95.3,
malinhead,2014,9,16.5,11.8,23.0,
malinhead,2014,10,13.9,9.1,131.4,
malinhead,2014,11,11.1,6.1,134.4,
malinhead,2014,12,8.7,4.6,150.5,
malinhead,2015,1,8.2,2.9,176.0,
malinhead,2015,2,7.7,3.3,85.8,
malinhead,2015,3,9.4,3.5,123.1,
malinhead,2015,4,10.6,4.4,64.7,
malinhead,2015,5,11.7,6.9,137.0,
malinhead,2015,6,14.3,9.0,56.1,
malinhead,2015,7,15.8,11.0,132.7,
malinhead,2015,8,16.8,10.8,111.0,
malinhead,2015,9,15.2,10.2,29.7,
malinhead,2015,10,13.9,8.3,71.8,
malinhead,2015,11,11.3,6.1,222.9,
malinhead,2015,12,11.0,5.3,272.9,
malinhead,2016,1,8.7,4.2,166.3,
malinhead,2016,2,7.9,3.1,130.7,
malinhead,2016,3,9.6,4.6,72.7,
malinhead,2016,4,9.4,4.5,52.9,
malinhead,2016,5,13.4,7.6,65.6,
malinhead,2016,6,15.8,10.9,72.4,
malinhead,2016,7,17.1,11.6,109.9,
malinhead,2016,8,17.6,12.5,79.9,
malinhead,2016,9,16.8,11.3,94.7,
malinhead,2016,10,13.5,8.8,37.6,
malinhead,2016,11,9.8,5.6,113.9,
malinhead,2016,12,10.2,5.6,76.0,
malinhead,2017,1,8.9,4.7,56.7,
malinhead,2017,2,8.8,4.0,85.1,
malinhead,2017,3,10.7,4.7,96.9,
malinhead,2017,4,11.4,6.4,41.1,
malinhead,2017,5,15.2,8.3,50.9,
malinhead,2017,6,15.7,11.2,77.7,
malinhead,2017,7,16.8,11.4,114.6,
malinhead,2017,8,17.0,11.7,172.5,
malinhead,2017,9,15.5,10.0,88.2,
malinhead,2017,10,13.9,9.7,109.9,
malinhead,2017,11,9.9,5.8,137.5,
malinhead,2017,12,9.0,4.9,117.0,
malinhead,2018,1,7.7,3.4,203.7,
malinhead,2018,2,6.9,2.0,74.2,
malinhead,2018,3,7.4,2.7,67.2,
malinhead,2018,4,11.3,5.7,63.4,
malinhead,2018,5,14.9,8.4,41.5,
malinhead,2018,6,16.1,10.8,51.1,
malinhead,2018,7,17.8,12.1,60.3,
malinhead,2018,8,16.8,12.0,126.0,
malinhead,2018,9,14.9,10.0,108.5,
malinhead,2018,10,12.9,8.0,105.8,
malinhead,2018,11,10.7,6.2,100.8,
malinhead,2018,12,9.6,6.0,97.7,
malinhead,2019,1,8.2,4.6,81.5,
malinhead,2019,2,10.7,5.5,59.7,
malinhead,2019,3,9.9,5.3,138.8,
malinhead,2019,4,12.1,6.4,49.9,
malinhead,2019,5,13.0,7.0,79.9,
malinhead,2019,6,15.0,9.9,67.3,
malinhead,2019,7,17.9,13.0,85.9,
malinhead,2019,8,17.7,12.6,162.9,
malinhead,2019,9,16.0,11.0,124.5,
malinhead,2019,10,12.3,8.2,82.6,
malinhead,2019,11,9.3,5.4,91.7,
malinhead,2019,12,9.2,4.8,124.2,
malinhead,2020,1,9.1,5.1,79.3,
malinhead,2020,2,8.2,3.0,210.4,
malinhead,2020,3,9.0,4.1,79.4,
malinhead,2020,4,11.6,6.0,20.1,
malinhead,2020,5,14.3,8.0,37.3,
malinhead,2020,6,14.7,10.2,106.3,
malinhead,2020,7,15.7,11.3,133.8,
malinhead,2020,8,16.8,12.3,123.1,
malinhead,2020,9,15.9,10.5,115.7,
malinhead,2020,10,12.5,8.3,148.4,
malinhead,2020,11,11.1,7.0,130.0,
malinhead,2020,12,8.5,4.3,144.3,
malinhead,2021,1,7.0,3.3,126.9,
malinhead,2021,2,8.1,4.0,96.1,
malinhead,2021,3,9.8,5.2,90.7,
malinhead,2021,4,10.2,4.3,31.6,
malinhead,2021,5,12.6,6.2,99.3,
malinhead,2021,6,15.8,10.5,49.0,
malinhead,2021,7,17.2,12.6,52.0,
malinhead,2021,8,16.7,12.1,69.1,
malinhead,2021,9,16.9,11.7,68.3,
malinhead,2021,10,14.1,9.5,156.2,
malinhead,2021,11,11.4,7.7,95.4,
malinhead,2021,12,9.3,5.2,115.2,
malinhead,2022,1,9.2,5.3,93.1,
malinhead,2022,2,9.2,4.5,177.3,
malinhead,2022,3,10.7,4.4,23.3,
malinhead,2022,4,11.5,5.8,84.2,
malinhead,2022,5,14.3,9.4,74.8,
malinhead,2022,6,15.8,10.8,66.4,
malinhead,2022,7,17.0,12.3,66.3,
malinhead,2022,8,17.5,12.0,44.1,
malinhead,2022,9,16.2,11.9,98.2,
malinhead,2022,10,14.1,9.7,162.1,
malinhead,2022,11,11.8,7.0,110.6,
malinhead,2022,12,7.9,3.5,109.1,
malinhead,2023,1,8.6,4.5,109.2,
malinhead,2023,2,10.0,5.6,55.6,
malinhead,2023,3,10.0,4.5,99.1,
malinhead,2023,4,12.1,6.5,68.0,
malinhead,2023,5,14.6,8.8,48.2,
malinhead,2023,6,18.2,12.0,66.8,
malinhead,2023,7,17.3,12.5,192.6,
malinhead,2023,8,17.7,12.9,117.4,
malinhead,2023,9,17.3,11.9,103.3,
mullingar,1950,1,8.0,2.4,25.8,42.4
mullingar,1950,2,8.4,1.4,129.2,67.9
mullingar,1950,3,11.9,3.7,45.4,115.5
mullingar,1950,4,10.7,3.1,82.6,136.8
mullingar,1950,5,15.5,6.5,25.1,213.7
mullingar,1950,6,19.5,9.2,39.0,185.3
mullingar,1950,7,18.8,10.3,126.8,138.7
mullingar,1950,8,18.4,9.4,157.0,156.3
mullingar,1950,9,15.2,7.2,140.2,109.7
mullingar,1950,10,12.6,5.6,81.9,99.9
mullingar,1950,11,8.0,1.1,65.2,85.7
mullingar,1950,12,3.6,-1.3,74.7,49.3
mullingar,1951,1,6.4,0.8,84.8,49.7
mullingar,1951,2,6.6,-0.5,62.1,91.6
mullingar,1951,3,7.8,0.8,101.2,97.3
mullingar,1951,4,10.6,1.4,52.6,173.7
mullingar,1951,5,13.3,4.8,46.9,182.5
mullingar,1951,6,18.0,7.8,59.9,206.6
mullingar,1951,7,19.5,10.2,73.2,137.8
mullingar,1951,8,17.8,9.1,121.2,132.2
mullingar,1951,9,16.7,8.9,96.8,84.5
mullingar,1951,10,13.8,6.7,39.9,85.4
mullingar,1951,11,10.2,3.7,107.2,47.6
mullingar,1951,12,8.0,2.1,154.7,48.5
mullingar,1952,1,5.2,-0.9,113.8,69.2
mullingar,1952,2,7.3,0.8,21.6,65.6
mullingar,1952,3,10.2,3.4,41.9,103.6
mullingar,1952,4,13.5,4.4,45.0,158.5
mullingar,1952,5,16.7,7.3,67.9,204.7
mullingar,1952,6,17.5,8.1,52.1,155.6
mullingar,1952,7,19.6,10.8,36.3,109.5
mullingar,1952,8,19.5,9.9,64.0,129.5
mullingar,1952,9,14.6,6.0,64.4,119.5
mullingar,1952,10,12.7,5.1,117.8,112.3
mullingar,1952,11,7.6,1.9,83.0,61.6
mullingar,1952,12,6.5,1.0,79.1,50.8
mullingar,1953,1,7.1,2.0,47.2,55.1
mullingar,1953,2,8.6,2.6,40.9,64.8
mullingar,1953,3,10.9,0.8,10.6,127.1
mullingar,1953,4,11.0,2.0,47.4,167.0
mullingar,1953,5,17.2,7.3,34.7,205.1
mullingar,1953,6,18.3,9.0,28.2,167.9
mullingar,1953,7,18.4,10.0,131.3,166.3
mullingar,1953,8,19.0,10.1,99.1,155.0
mullingar,1953,9,17.1,9.7,83.9,103.3
mullingar,1953,10,13.2,5.4,73.1,98.3
mullingar,1953,11,10.5,4.7,104.1,56.1
mullingar,1953,12,9.6,3.8,68.5,34.0
mullingar,1954,1,6.6,1.5,51.9,55.5
mullingar,1954,2,6.8,0.9,96.6,58.6
mullingar,1954,3,9.6,2.4,80.3,103.0
mullingar,1954,4,12.5,3.5,31.8,159.4
mullingar,1954,5,14.6,6.7,95.6,159.0
mullingar,1954,6,16.1,8.1,54.9,133.0
mullingar,1954,7,16.7,9.4,96.6,101.1
mullingar,1954,8,17.5,8.8,74.1,142.3
mullingar,1954,9,15.3,6.7,109.2,139.9
mullingar,1954,10,14.0,7.3,171.0,57.0
mullingar,1954,11,9.2,2.1,129.0,70.1
mullingar,1954,12,9.0,4.3,122.1,31.9
mullingar,1955,1,5.5,0.3,99.8,56.9
mullingar,1955,2,4.6,-1.2,56.8,107.5
mullingar,1955,3,8.6,-0.2,43.6,175.4
mullingar,1955,4,14.2,4.7,61.7,168.6
mullingar,1955,5,13.7,4.9,102.0,217.5
mullingar,1955,6,16.4,9.1,96.1,82.3
mullingar,1955,7,21.8,11.1,24.6,265.4
mullingar,1955,8,21.8,12.2,27.6,168.1
mullingar,1955,9,18.0,8.9,85.4,149.9
mullingar,1955,10,12.9,4.0,44.4,123.0
mullingar,1955,11,10.3,4.6,53.3,51.0
mullingar,1955,12,8.7,2.5,117.4,40.7
mullingar,1956,1,6.4,0.0,88.9,54.4
mullingar,1956,2,5.1,-1.3,28.0,93.9
mullingar,1956,3,10.5,3.3,56.6,109.4
mullingar,1956,4,12.5,2.9,27.2,169.7
mullingar,1956,5,15.9,5.9,34.0,213.8
mullingar,1956,6,17.1,7.8,65.6,190.5
mullingar,1956,7,18.7,10.2,86.1,143.8
mullingar,1956,8,16.9,8.2,162.6,147.4
mullingar,1956,9,16.1,9.7,99.8,63.3
mullingar,1956,10,13.1,5.6,62.3,107.4
mullingar,1956,11,9.3,3.9,43.7,51.3
mullingar,1956,12,8.7,3.4,134.6,27.9
mullingar,1957,1,8.2,2.0,127.3,84.2
mullingar,1957,2,8.1,1.0,59.5,97.6
mullingar,1957,3,12.4,6.1,100.2,72.3
mullingar,1957,4,12.7,3.9,37.7,168.3
mullingar,1957,5,15.6,5.9,48.6,226.3
mullingar,1957,6,19.2,8.3,40.6,264.3
mullingar,1957,7,18.6,11.2,80.0,99.6
mullingar,1957,8,18.4,10.0,73.4,121.7
mullingar,1957,9,15.5,8.0,109.7,94.7
mullingar,1957,10,13.1,6.3,139.5,71.6
mullingar,1957,11,9.0,3.3,22.2,63.2
mullingar,1957,12,7.8,2.1,72.5,53.5
mullingar,1958,1,6.9,1.3,109.4,68.8
mullingar,1958,2,8.0,2.1,82.0,61.9
mullingar,1958,3,7.2,1.0,34.1,96.7
mullingar,1958,4,11.7,3.7,25.7,128.0
mullingar,1958,5,14.5,5.4,86.6,160.2
mullingar,1958,6,16.9,8.8,131.9,127.8
mullingar,1958,7,18.7,10.5,132.9,130.5
mullingar,1958,8,18.3,10.7,127.1,125.8
mullingar,1958,9,17.7,10.2,104.4,100.2
mullingar,1958,10,13.6,6.9,74.2,85.3
mullingar,1958,11,10.2,4.9,48.5,43.3
mullingar,1958,12,7.1,1.5,99.7,52.1
mullingar,1959,1,5.0,-0.6,60.0,96.0
mullingar,1959,2,9.1,2.5,29.3,56.0
mullingar,1959,3,10.5,3.6,66.7,107.8
mullingar,1959,4,12.6,3.8,69.3,144.5
mullingar,1959,5,17.4,6.9,20.4,235.2
mullingar,1959,6,19.4,8.8,66.5,234.3
mullingar,1959,7,20.0,10.8,66.4,169.8
mullingar,1959,8,20.2,11.0,19.3,133.1
mullingar,1959,9,19.5,8.5,55.6,154.6
mullingar,1959,10,15.4,7.1,143.6,122.5
mullingar,1959,11,9.5,2.6,97.2,79.8
mullingar,1959,12,8.3,2.1,177.4,54.1
mullingar,1960,1,6.8,1.0,96.5,68.6
mullingar,1960,2,7.2,-0.1,53.2,120.1
mullingar,1960,3,9.2,3.7,49.3,59.6
mullingar,1960,4,13.4,4.3,72.6,153.5
mullingar,1960,5,17.0,7.5,69.4,188.3
mullingar,1960,6,19.7,10.1,92.1,227.7
mullingar,1960,7,18.5,9.9,157.5,151.8
mullingar,1960,8,18.7,9.6,95.6,158.3
mullingar,1960,9,16.0,7.6,102.8,113.2
mullingar,1960,10,12.9,5.9,103.1,83.7
mullingar,1960,11,9.4,3.0,161.8,65.4
mullingar,1960,12,6.1,-0.1,102.9,72.7
mullingar,1961,1,6.5,0.4,132.5,57.6
mullingar,1961,2,10.2,4.3,75.8,67.0
mullingar,1961,3,12.4,4.9,13.3,101.9
mullingar,1961,4,13.7,4.7,109.8,126.0
mullingar,1961,5,15.5,6.1,55.3,205.4
mullingar,1961,6,17.9,7.9,56.9,140.1
mullingar,1961,7,17.5,9.6,82.5,110.4
mullingar,1961,8,18.3,9.4,74.1,146.6
mullingar,1961,9,17.5,8.2,115.7,115.5
mullingar,1961,10,12.8,5.4,73.5,85.3
mullingar,1961,11,8.9,3.2,58.9,61.1
mullingar,1961,12,5.6,-0.6,66.1,68.1
mullingar,1962,1,7.2,1.2,98.1,65.6
mullingar,1962,2,7.8,1.9,63.7,44.1
mullingar,1962,3,7.3,-0.5,58.9,129.5
mullingar,1962,4,12.4,3.1,58.7,199.0
mullingar,1962,5,14.8,5.2,84.2,226.1
mullingar,1962,6,17.4,7.2,40.6,192.0
mullingar,1962,7,17.3,9.9,55.9,102.8
mullingar,1962,8,17.5,8.8,106.2,160.4
mullingar,1962,9,15.0,7.1,177.3,79.7
mullingar,1962,10,13.7,6.6,38.8,99.1
mullingar,1962,11,8.2,3.0,73.5,46.8
mullingar,1962,12,6.6,1.5,112.3,47.9
mullingar,1963,1,1.9,-3.2,27.5,71.0
mullingar,1963,2,4.4,-1.6,33.2,72.5
mullingar,1963,3,10.4,2.4,106.1,128.8
mullingar,1963,4,11.8,3.9,64.0,113.8
mullingar,1963,5,13.7,4.6,64.8,175.3
mullingar,1963,6,17.8,9.1,56.4,196.2
mullingar,1963,7,18.2,9.7,73.5,145.5
mullingar,1963,8,17.2,9.8,90.5,109.4
mullingar,1963,9,16.0,7.2,67.7,132.3
mullingar,1963,10,14.0,6.7,111.0,68.8
mullingar,1963,11,10.0,3.1,137.1,72.2
mullingar,1963,12,6.1,1.1,22.9,58.9
mullingar,1964,1,7.6,2.6,46.2,27.8
mullingar,1964,2,7.7,1.6,46.3,70.6
mullingar,1964,3,8.7,2.0,88.7,77.3
mullingar,1964,4,12.3,4.0,60.9,119.8
mullingar,1964,5,16.3,7.4,76.5,175.5
mullingar,1964,6,16.5,8.6,76.7,111.6
mullingar,1964,7,18.7,10.6,51.6,123.7
mullingar,1964,8,18.5,9.5,101.5,157.0
mullingar,1964,9,17.3,8.7,56.3,141.0
mullingar,1964,10,12.4,4.9,122.2,78.2
mullingar,1964,11,10.2,3.9,56.8,80.3
mullingar,1964,12,6.9,0.9,162.6,61.8
mullingar,1965,1,5.3,0.1,153.7,73.4
mullingar,1965,2,6.1,0.4,10.1,58.8
mullingar,1965,3,9.4,1.7,87.2,124.8
mullingar,1965,4,11.9,3.7,77.8,149.8
mullingar,1965,5,14.9,6.6,98.8,124.3
mullingar,1965,6,18.1,9.0,85.6,156.7
mullingar,1965,7,16.9,9.0,96.7,97.6
mullingar,1965,8,17.8,9.7,81.6,130.1
mullingar,1965,9,14.6,7.3,63.7,63.7
mullingar,1965,10,14.1,7.1,66.2,68.2
mullingar,1965,11,6.9,1.1,205.1,69.8
mullingar,1965,12,7.2,1.4,140.5,67.5
mullingar,1966,1,6.0,2.2,74.7,34.3
mullingar,1966,2,8.3,3.4,114.4,50.3
mullingar,1966,3,10.5,2.9,53.4,113.0
mullingar,1966,4,9.7,3.7,117.0,80.0
mullingar,1966,5,15.1,5.8,88.2,221.5
mullingar,1966,6,18.1,10.2,102.6,116.1
mullingar,1966,7,18.7,9.4,54.4,175.2
mullingar,1966,8,18.3,9.8,58.4,141.4
mullingar,1966,9,17.9,9.5,79.7,123.3
mullingar,1966,10,12.4,4.9,125.4,111.0
mullingar,1966,11,7.7,1.5,48.8,83.9
mullingar,1966,12,8.6,2.1,134.4,53.5
mullingar,1967,1,7.1,2.2,61.0,41.9
mullingar,1967,2,7.8,1.9,94.4,85.1
mullingar,1967,3,9.6,2.6,49.2,126.3
mullingar,1967,4,12.8,3.8,39.0,156.5
mullingar,1967,5,12.6,4.7,147.1,142.1
mullingar,1967,6,18.1,8.2,28.6,157.4
mullingar,1967,7,19.3,10.5,113.2,99.6
mullingar,1967,8,18.4,9.7,84.7,144.0
mullingar,1967,9,16.4,8.5,112.9,108.7
mullingar,1967,10,12.3,5.2,157.1,96.7
mullingar,1967,11,9.0,2.6,67.7,84.8
mullingar,1967,12,7.4,2.0,68.4,56.3
mullingar,1968,1,7.7,2.5,135.6,42.5
mullingar,1968,2,5.8,-1.0,17.4,103.1
mullingar,1968,3,9.9,1.8,71.6,109.0
mullingar,1968,4,11.9,2.8,69.5,156.3
mullingar,1968,5,13.8,4.6,57.0,183.0
mullingar,1968,6,19.0,8.8,73.4,212.0
mullingar,1968,7,18.7,9.9,22.2,140.8
mullingar,1968,8,19.9,10.0,88.5,207.5
mullingar,1968,9,16.9,8.8,119.0,137.5
mullingar,1968,10,14.8,8.6,91.5,58.3
mullingar,1968,11,9.3,3.9,112.1,45.8
mullingar,1968,12,6.6,1.7,117.2,41.0
mullingar,1969,1,7.5,2.1,133.3,47.5
mullingar,1969,2,4.2,-1.7,48.1,81.5
mullingar,1969,3,7.7,0.9,33.8,94.2
mullingar,1969,4,12.6,2.7,75.0,189.8
mullingar,1969,5,14.7,5.8,90.4,126.9
mullingar,1969,6,18.5,8.0,58.0,196.8
mullingar,1969,7,20.7,10.4,45.8,176.6
mullingar,1969,8,19.4,10.3,32.6,143.0
mullingar,1969,9,17.3,8.4,29.2,87.9
mullingar,1969,10,16.2,8.6,34.6,65.1
mullingar,1969,11,7.7,0.7,75.4,76.4
mullingar,1969,12,7.2,1.1,91.5,51.2
mullingar,1970,1,7.0,0.6,83.0,51.2
mullingar,1970,2,6.5,-0.2,105.1,105.4
mullingar,1970,3,9.0,0.5,47.0,135.3
mullingar,1970,4,11.2,2.3,87.3,130.2
mullingar,1970,5,16.9,8.0,30.8,120.9
mullingar,1970,6,20.1,10.6,67.7,175.4
mullingar,1970,7,19.1,9.3,71.6,109.6
mullingar,1970,8,20.1,10.2,72.9,132.4
mullingar,1970,9,17.5,9.0,101.4,90.0
mullingar,1970,10,13.6,6.9,106.6,69.3
mullingar,1970,11,9.6,3.4,134.2,65.4
mullingar,1970,12,6.8,1.5,45.6,65.3
mullingar,1971,1,7.7,2.1,61.4,66.1
mullingar,1971,2,8.4,2.4,50.8,54.7
mullingar,1971,3,9.2,1.9,42.4,70.2
mullingar,1971,4,12.2,3.4,41.7,143.6
mullingar,1971,5,15.4,5.2,43.1,162.2
mullingar,1971,6,16.7,7.8,82.4,137.7
mullingar,1971,7,20.6,10.7,24.3,187.1
mullingar,1971,8,18.6,10.2,79.2,98.9
mullingar,1971,9,19.3,9.3,43.3,146.3
mullingar,1971,10,15.1,7.7,46.8,96.1
mullingar,1971,11,10.2,2.5,83.3,58.9
mullingar,1971,12,9.0,4.0,48.4,26.6
mullingar,1972,1,6.2,0.6,102.9,42.4
mullingar,1972,2,8.0,1.6,64.6,67.7
mullingar,1972,3,9.6,1.5,67.7,119.8
